route_id,from_place_id,from_name_en,to_place_id,to_name_en,distance_km,fare_tk,fare_per_km_tk,minimum_fare_tk,calculation,source_id
BRTA_A_354_NO,PLC0032,Banani,PLC0269,Nandan Park,40.2,99,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0018,Azimpur,13.3,33,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0280,Nilkhet,12.4,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0156,Kalabagan,10.5,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0320,Russell Square,9.8,25,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0216,Manik Mia Avenue,8.2,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0374,Urojahaj Junction,7.5,19,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0032,Banani,3.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0005,Airport,4.9,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0001,Abdullahpur,8.3,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0014,Ashulia,17.3,43,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0201,Kumitola General Hospital,PLC0269,Nandan Park,37.2,92,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0018,Azimpur,18.2,45,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0280,Nilkhet,17.3,43,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0156,Kalabagan,15.4,38,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0320,Russell Square,14.7,37,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0216,Manik Mia Avenue,13.1,33,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0374,Urojahaj Junction,12.4,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0032,Banani,7.9,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0201,Kumitola General Hospital,4.9,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0001,Abdullahpur,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0014,Ashulia,12.4,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0005,Airport,PLC0269,Nandan Park,32.3,80,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0018,Azimpur,21.6,53,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0280,Nilkhet,20.7,51,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0156,Kalabagan,18.8,47,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0320,Russell Square,18.1,45,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0216,Manik Mia Avenue,16.5,41,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0374,Urojahaj Junction,15.8,39,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0032,Banani,11.3,28,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0201,Kumitola General Hospital,8.3,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0005,Airport,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0014,Ashulia,9.0,23,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0001,Abdullahpur,PLC0269,Nandan Park,28.9,71,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0018,Azimpur,30.6,75,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0280,Nilkhet,29.7,73,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0156,Kalabagan,27.8,69,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0320,Russell Square,27.1,67,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0216,Manik Mia Avenue,25.5,63,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0374,Urojahaj Junction,24.8,61,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0032,Banani,20.3,50,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0201,Kumitola General Hospital,17.3,43,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0005,Airport,12.4,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0001,Abdullahpur,9.0,23,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0014,Ashulia,PLC0269,Nandan Park,19.9,49,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0018,Azimpur,50.5,124,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0280,Nilkhet,49.6,122,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0156,Kalabagan,47.7,117,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0320,Russell Square,47.0,116,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0216,Manik Mia Avenue,45.4,112,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0374,Urojahaj Junction,44.7,110,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0032,Banani,40.2,99,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0201,Kumitola General Hospital,37.2,92,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0005,Airport,32.3,80,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0001,Abdullahpur,28.9,71,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_354_NO,PLC0269,Nandan Park,PLC0014,Ashulia,19.9,49,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0284,Notun Bazar,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0024,Badda Link Road,5.5,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0129,Gulshan-1,6.5,16,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0250,Mohakhali,8.5,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0112,Farmgate,11.4,28,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0331,Shahbag,13.8,34,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0329,Science Lab,15.3,38,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0279,New Market,15.9,39,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0204,Kuril Biswa Road,PLC0018,Azimpur,17.5,43,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0204,Kuril Biswa Road,3.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0024,Badda Link Road,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0129,Gulshan-1,3.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0250,Mohakhali,5.1,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0112,Farmgate,8.0,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0331,Shahbag,10.4,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0329,Science Lab,11.9,30,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0279,New Market,12.5,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0284,Notun Bazar,PLC0018,Azimpur,14.1,35,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0204,Kuril Biswa Road,5.5,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0284,Notun Bazar,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0129,Gulshan-1,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0250,Mohakhali,3.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0112,Farmgate,5.9,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0331,Shahbag,8.3,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0329,Science Lab,9.8,25,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0279,New Market,10.4,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0024,Badda Link Road,PLC0018,Azimpur,12.0,30,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0204,Kuril Biswa Road,6.5,16,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0284,Notun Bazar,3.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0024,Badda Link Road,1.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0250,Mohakhali,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0112,Farmgate,4.9,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0331,Shahbag,7.3,18,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0329,Science Lab,8.8,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0279,New Market,9.4,24,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0129,Gulshan-1,PLC0018,Azimpur,11.0,27,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0204,Kuril Biswa Road,8.5,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0284,Notun Bazar,5.1,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0024,Badda Link Road,3.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0129,Gulshan-1,2.0,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0112,Farmgate,2.9,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0331,Shahbag,5.3,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0329,Science Lab,6.8,17,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0279,New Market,7.4,19,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0250,Mohakhali,PLC0018,Azimpur,9.0,23,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0204,Kuril Biswa Road,11.4,28,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0284,Notun Bazar,8.0,20,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0024,Badda Link Road,5.9,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0129,Gulshan-1,4.9,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0250,Mohakhali,2.9,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0331,Shahbag,2.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0329,Science Lab,3.9,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0279,New Market,4.5,12,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0112,Farmgate,PLC0018,Azimpur,6.1,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0204,Kuril Biswa Road,13.8,34,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0284,Notun Bazar,10.4,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0024,Badda Link Road,8.3,21,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0129,Gulshan-1,7.3,18,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0250,Mohakhali,5.3,13,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0112,Farmgate,2.4,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0329,Science Lab,1.5,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0279,New Market,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0331,Shahbag,PLC0018,Azimpur,3.7,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0204,Kuril Biswa Road,15.3,38,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0284,Notun Bazar,11.9,30,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0024,Badda Link Road,9.8,25,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0129,Gulshan-1,8.8,22,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0250,Mohakhali,6.8,17,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0112,Farmgate,3.9,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0331,Shahbag,1.5,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0279,New Market,0.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0329,Science Lab,PLC0018,Azimpur,2.2,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0204,Kuril Biswa Road,15.9,39,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0284,Notun Bazar,12.5,31,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0024,Badda Link Road,10.4,26,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0129,Gulshan-1,9.4,24,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0250,Mohakhali,7.4,19,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0112,Farmgate,4.5,12,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0331,Shahbag,2.1,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0329,Science Lab,0.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0279,New Market,PLC0018,Azimpur,1.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0204,Kuril Biswa Road,17.5,43,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0284,Notun Bazar,14.1,35,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0024,Badda Link Road,12.0,30,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0129,Gulshan-1,11.0,27,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0250,Mohakhali,9.0,23,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0112,Farmgate,6.1,15,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0331,Shahbag,3.7,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0329,Science Lab,2.2,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_355_NO,PLC0018,Azimpur,PLC0279,New Market,1.6,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0279,New Market,0.8,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0156,Kalabagan,2.9,10,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0012,Asad Gate,4.1,11,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0346,Shyamoli,5.6,14,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0362,Technical,7.4,19,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0239,Mirpur-1,9.4,24,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0285,Original Das,11.9,30,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0243,Mirpur-12,13.9,35,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0160,Kalshi,15.9,39,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0206,Kurmitola General Hospital,17.9,44,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0005,Airport,22.8,56,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0001,Abdullahpur,24.8,61,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0169,Kamarpara,26.9,66,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
BRTA_A_356_NO,PLC0018,Azimpur,PLC0093,Dhaur,29.9,74,2.45,10,"max(10, ceil(distance_km * 2.45))",SRC_BRTA_METRO_FARES
